category_id,year0_institutions,year1_institutions,year2_institutions,year3_institutions,year4_institutions,recent_institutions,core_institutions_1y,core_institutions_3y,core_institutions_5y,citation_cohort_percentile
C0678,206,262,240,163,210,206,206,570,771,0.49453930128533147
C0679,43,33,18,17,21,43,43,90,121,0.3062622637301661
C0680,430,374,372,339,329,430,430,884,1195,0.5574138916595694
C0681,72,65,69,66,46,72,72,161,229,0.6300557857513639
C0682,9,7,10,19,34,9,9,23,68,0.646265828986136
C0683,26,19,15,6,8,26,26,51,60,0.6593041030091359
C0684,401,285,220,126,116,401,401,635,703,0.6601598499543531
C0685,73,83,69,91,60,73,73,190,289,0.5492830820820965
C0686,228,145,94,88,102,228,228,393,484,0.453932130200501
C0687,99,143,147,86,133,99,99,307,427,0.5475754720134424
C0688,127,139,121,107,117,127,127,326,459,0.43144003616492604
C0689,179,180,202,202,195,179,179,452,672,0.4681183499132854
C0690,7,4,6,4,1,7,7,15,17,0.19445498045848544
C0691,0,0,0,0,0,0,0,0,0,0.0
C0692,0,0,0,0,0,0,0,0,0,0.0
C0693,203,102,154,114,119,203,203,404,573,0.5330768312872076
C0694,205,153,128,77,96,205,205,391,464,0.42957492262864233
C0695,180,171,131,75,70,180,180,359,409,0.5223320145049729
C0696,156,76,107,78,48,156,156,287,356,0.6247528322113938
C0697,82,92,106,89,87,82,82,219,317,0.6378678918977944
C0698,22,19,13,9,22,22,22,51,75,0.3098838906979274
C0699,6,13,9,14,11,6,6,27,47,0.425802364792818
C0700,408,345,296,308,280,408,408,767,1009,0.41298711139058003
C0701,0,0,0,0,2,0,0,0,2,0.0
C0702,0,0,0,0,0,0,0,0,0,0.0
C0703,3,4,9,7,0,3,3,14,21,0.535665405835567
C0704,16,12,9,4,1,16,16,35,40,0.12478863176346121
C0705,17,15,14,13,6,17,17,34,47,0.4438715951520392
C0706,1,0,0,3,2,1,1,1,6,0.3557392063627649
C0707,35,47,20,25,15,35,35,87,118,0.5404463917564372
C0708,0,0,0,1,0,0,0,0,1,0.0
C0709,17,19,25,15,13,17,17,52,66,0.42821544767305725
C0710,44,39,28,27,17,44,44,86,106,0.43387554879893514
C0711,32,32,36,29,47,32,32,98,158,0.24681114732322326
C0712,460,393,279,281,259,460,460,892,1170,0.4512934851176869
C0713,196,129,110,93,95,196,196,362,475,0.45747920781454193
C0714,673,532,454,410,381,673,673,1052,1227,0.6266731582006755
C0715,232,157,153,126,99,232,232,457,585,0.5875991478917351
C0716,87,53,57,75,68,87,87,175,282,0.4551904326146938
C0717,28,11,22,10,13,28,28,56,76,0.46662116027472406
C0718,183,124,130,119,136,183,183,343,484,0.39910401596811146
C0719,78,99,170,78,96,78,78,328,456,0.3899580404771505
C0720,89,126,131,108,105,89,89,318,470,0.3431840266527634
C0721,12,14,0,1,7,12,12,26,33,0.1837942907044166
C0722,7,16,14,7,6,7,7,25,36,0.46064090350013454
C0723,470,443,349,388,302,470,470,880,1163,0.5579637419551855
C0724,110,107,110,72,69,110,110,310,417,0.5571790877222088
C0725,279,157,133,175,126,279,279,474,661,0.5155038741415493
C0726,118,50,41,50,42,118,118,183,241,0.4516346664641878
C0727,774,617,493,438,415,774,774,1268,1505,0.5905038720463811
C0728,786,603,488,336,309,786,786,1183,1337,0.6459699683991666
C0729,87,38,24,29,24,87,87,138,183,0.5038323773676547
C0730,0,3,0,2,0,0,0,3,5,0.8691923993093346
C0731,16,2,6,13,2,16,16,24,37,0.1995091801786747
C0732,0,0,0,0,0,0,0,0,0,0.0
C0733,8,12,2,11,1,8,8,22,33,0.42233993785033824
C0734,1,0,0,0,2,1,1,1,3,0.25165472534971
C0735,0,0,0,0,0,0,0,0,0,0.0
C0736,62,64,47,68,54,62,62,145,227,0.36533428406220203
C0737,80,51,36,41,48,80,80,141,211,0.33551488710353156
C0738,37,10,14,18,15,37,37,59,85,0.19667914576930157
C0739,191,205,173,149,163,191,191,513,723,0.543890877253808
C0740,23,22,36,25,16,23,23,76,110,0.6033426424184376
C0741,60,49,54,37,33,60,60,145,189,0.3743310953752935
C0742,109,169,167,196,149,109,109,362,530,0.6267927223899185
C0743,358,322,218,113,74,358,358,615,657,0.7576872339397882
C0744,776,626,582,554,566,776,776,1370,1744,0.5981789549426058
C0745,121,111,102,54,88,121,121,241,300,0.5298662406981111
C0746,101,121,88,92,114,101,101,263,390,0.2995064675358864
C0747,702,351,194,160,154,702,702,1037,1187,0.4476627302291305
C0748,43,33,15,10,8,43,43,84,98,0.5998103836415983
C0749,0,0,0,0,0,0,0,0,0,0.0
C0750,271,190,133,114,104,271,271,526,684,0.49639033851400965
