category_id,period,papers
C0506,2025Q2,36
C0350,2024Q4,236
C0578,2025Q1,26
C0642,2024Q4,43
C0585,2025Q1,1
C0686,2025Q2,29
C0216,2024Q4,114
C0423,2024Q4,303
C0322,2025Q2,12
C0336,2025Q2,42
C0638,2025Q2,7
C0208,2025Q1,289
C0065,2025Q1,115
C0416,2025Q1,220
C0687,2025Q2,11
C0548,2024Q1,22
C0067,2025Q3,552
C0083,2025Q1,184
C0403,2025Q1,88
C0514,2025Q2,18
C0128,2025Q4,233
C0472,2025Q1,248
C0509,2025Q2,21
C0307,2025Q1,251
C0146,2025Q3,339
C0441,2025Q1,24
C0736,2025Q2,16
C0126,2025Q3,353
C0192,2025Q3,176
C0644,2025Q2,24
C0463,2025Q1,214
C0184,2025Q3,782
C0172,2025Q3,111
C0047,2025Q1,391
C0314,2025Q2,6
C0205,2025Q4,204
C0226,2025Q4,349
C0675,2026Q1,221
C0388,2025Q2,12
C0672,2026Q2,127
C0247,2025Q3,191
C0245,2025Q4,230
C0584,2025Q2,28
C0004,2025Q1,330
C0195,2025Q1,394
C0667,2025Q1,80
C0182,2024Q2,56
C0190,2025Q2,6
C0312,2025Q2,14
C0293,2024Q3,230
C0391,2025Q4,162
C0210,2026Q2,327
C0632,2025Q2,10
C0015,2025Q3,222
C0095,2025Q2,14
C0459,2025Q3,181
C0360,2025Q3,198
C0405,2026Q1,344
C0543,2025Q1,23
C0160,2025Q1,74
C0675,2025Q1,156
C0272,2025Q1,159
C0630,2025Q1,62
C0685,2025Q2,11
C0623,2025Q3,24
C0153,2025Q3,92
C0371,2024Q4,130
C0079,2025Q1,8
C0722,2025Q1,6
C0222,2025Q4,238
C0670,2025Q2,22
C0221,2026Q2,309
C0445,2025Q1,120
C0604,2025Q4,42
C0378,2025Q3,167
C0456,2025Q1,8
C0689,2025Q2,18
C0046,2025Q4,123
C0281,2025Q1,5
C0070,2025Q4,210
C0574,2025Q2,6
C0122,2025Q3,525
C0165,2025Q4,85
C0242,2025Q1,29
C0438,2025Q1,12
C0589,2025Q2,4
C0564,2025Q1,77
C0089,2025Q3,137
C0306,2025Q4,116
C0136,2026Q3,126
C0161,2024Q2,121
C0146,2024Q3,299
C0063,2024Q2,278
C0452,2024Q4,222
C0056,2026Q2,259
C0011,2026Q2,244
C0557,2024Q4,163
C0028,2025Q3,202
C0286,2025Q3,286
C0038,2025Q4,153
C0175,2025Q3,128
C0152,2024Q4,131
C0251,2025Q4,375
C0570,2025Q2,13
C0552,2026Q1,183
C0180,2025Q2,6
C0202,2025Q3,216
C0022,2025Q2,4
C0466,2025Q2,1
C0072,2024Q4,318
C0004,2026Q1,442
C0223,2025Q3,199
C0131,2025Q2,6
C0159,2025Q3,163
C0209,2025Q4,168
C0195,2026Q1,388
C0246,2025Q1,109
C0167,2025Q4,104
C0612,2025Q1,12
C0458,2025Q1,124
C0672,2025Q1,104
C0536,2025Q1,8
C0607,2025Q2,5
C0130,2024Q3,130
C0554,2025Q2,17
C0292,2025Q1,131
C0697,2025Q2,14
C0243,2025Q3,163
C0189,2025Q3,277
C0082,2025Q3,141
C0114,2025Q3,208
C0137,2025Q3,233
C0170,2025Q3,342
C0050,2025Q4,263
C0744,2025Q3,112
C0473,2025Q3,270
C0250,2025Q3,140
C0024,2025Q3,74
C0395,2025Q3,132
C0555,2026Q1,129
C0598,2025Q3,116
C0295,2025Q3,100
C0379,2025Q3,60
C0171,2026Q3,102
C0684,2025Q3,87
C0233,2025Q3,229
C0094,2025Q3,139
C0315,2025Q3,268
C0464,2025Q3,200
C0133,2025Q3,277
C0724,2025Q3,14
C0043,2025Q3,99
C0257,2025Q3,159
C0301,2025Q3,100
C0297,2025Q3,283
C0185,2025Q3,146
C0224,2025Q3,138
C0334,2025Q4,194
C0386,2025Q3,159
C0631,2025Q3,19
C0021,2025Q3,178
C0299,2025Q1,31
C0121,2025Q3,244
C0387,2025Q3,132
C0106,2025Q3,258
C0239,2025Q3,116
C0271,2025Q3,177
C0665,2025Q3,26
C0097,2025Q3,30
C0318,2025Q3,93
C0150,2025Q3,90
C0101,2025Q3,70
C0168,2025Q3,58
C0648,2025Q3,1
C0337,2025Q3,43
C0174,2025Q3,58
C0212,2025Q3,151
C0310,2025Q3,57
C0382,2025Q4,311
C0232,2025Q3,100
C0510,2025Q3,161
C0019,2025Q3,104
C0700,2025Q3,78
C0341,2025Q3,246
C0742,2025Q3,8
C0400,2025Q3,126
C0431,2025Q3,208
C0259,2025Q4,241
C0393,2025Q3,236
C0140,2025Q3,148
C0219,2025Q3,173
C0619,2025Q3,18
C0293,2025Q3,262
C0421,2025Q3,72
C0657,2025Q3,16
C0163,2025Q3,39
C0235,2025Q3,200
C0162,2025Q3,40
C0149,2025Q3,94
C0498,2025Q3,58
C0556,2025Q4,277
C0013,2025Q3,39
C0109,2026Q1,499
C0542,2025Q3,53
C0093,2025Q3,110
C0096,2025Q1,15
C0715,2025Q3,28
C0010,2025Q3,101
C0181,2025Q3,58
C0296,2025Q3,83
C0176,2024Q3,263
C0575,2025Q3,24
C0651,2025Q3,44
C0624,2025Q1,60
C0166,2025Q3,155
C0622,2025Q3,70
C0444,2025Q3,41
C0069,2025Q3,97
C0680,2025Q3,77
C0526,2025Q3,13
C0125,2025Q3,168
C0739,2025Q3,24
C0720,2025Q3,23
C0462,2025Q3,58
C0287,2025Q3,77
C0063,2026Q1,460
C0647,2025Q3,30
C0248,2025Q3,5
C0618,2025Q3,2
C0409,2025Q3,142
C0071,2025Q1,182
C0107,2025Q3,14
C0625,2025Q3,7
C0099,2025Q3,6
C0352,2025Q4,221
C0576,2026Q2,102
C0582,2025Q3,32
C0446,2026Q2,495
C0601,2025Q3,16
C0006,2025Q1,10
C0141,2025Q4,246
C0449,2025Q1,10
C0569,2025Q3,48
C0265,2025Q3,52
C0412,2025Q4,157
C0319,2025Q3,60
C0745,2025Q3,20
C0155,2026Q1,1018
C0535,2025Q3,5
C0530,2025Q4,217
C0270,2025Q4,263
C0076,2025Q4,359
C0696,2025Q3,11
C0627,2025Q3,12
C0317,2025Q4,253
C0398,2025Q4,202
C0532,2025Q4,81
C0416,2026Q2,149
C0365,2025Q3,8
C0606,2025Q3,17
C0615,2025Q3,29
C0594,2025Q3,8
C0351,2025Q3,15
C0075,2025Q4,179
C0650,2025Q3,9
C0527,2025Q1,100
C0329,2025Q1,8
C0195,2026Q2,313
C0227,2025Q4,213
C0723,2025Q4,91
C0264,2024Q4,286
C0061,2026Q2,212
C0571,2025Q3,8
C0433,2025Q3,15
C0654,2025Q3,2
C0537,2025Q4,725
C0047,2026Q1,316
C0475,2025Q4,263
C0113,2025Q4,402
C0477,2025Q4,5
C0693,2025Q3,19
C0646,2025Q1,8
C0035,2025Q1,26
C0129,2026Q2,318
C0518,2025Q4,33
C0385,2025Q4,169
C0255,2024Q4,213
C0060,2026Q1,1041
C0525,2026Q2,14
C0534,2025Q4,83
C0704,2025Q3,4
C0406,2026Q3,109
C0394,2024Q2,217
C0182,2026Q2,112
C0278,2026Q1,783
C0005,2025Q4,145
C0304,2025Q4,399
C0415,2026Q2,61
C0463,2026Q1,463
C0525,2025Q1,27
C0034,2025Q4,160
C0519,2025Q1,22
C0493,2026Q1,462
C0169,2026Q2,328
C0616,2025Q4,91
C0625,2024Q3,14
C0184,2024Q3,828
C0027,2024Q4,86
C0020,2026Q1,194
C0678,2024Q4,40
C0051,2025Q1,12
C0383,2025Q4,231
C0333,2025Q4,87
C0041,2025Q1,3
C0049,2025Q3,15
C0428,2026Q3,146
C0157,2025Q3,5
C0307,2026Q1,398
C0419,2025Q4,177
C0407,2025Q4,371
C0336,2025Q4,67
C0104,2025Q4,121
C0254,2026Q1,884
C0549,2025Q3,5
C0354,2026Q1,534
C0559,2025Q3,5
C0218,2024Q4,273
C0645,2025Q1,15
C0007,2026Q1,157
C0548,2025Q3,7
C0632,2025Q4,17
C0225,2025Q4,186
C0328,2025Q4,345
C0100,2026Q1,171
C0178,2026Q3,160
C0364,2026Q2,94
C0256,2026Q2,199
C0472,2026Q1,281
C0455,2026Q1,268
C0447,2025Q3,5
C0090,2025Q1,8
C0316,2026Q3,126
C0219,2024Q3,124
C0158,2024Q4,298
C0376,2025Q3,2
C0445,2026Q1,119
C0416,2026Q1,284
C0282,2026Q1,407
C0434,2025Q1,4
C0617,2025Q3,2
C0217,2025Q4,122
C0509,2025Q4,36
C0358,2025Q4,244
C0237,2025Q4,583
C0349,2025Q4,191
C0714,2025Q4,129
C0183,2025Q4,325
C0190,2025Q4,7
C0538,2025Q4,10
C0194,2025Q4,346
C0425,2025Q4,75
C0017,2025Q4,98
C0117,2025Q4,274
C0323,2025Q4,229
C0439,2025Q4,89
C0156,2025Q4,242
C0200,2025Q4,178
C0482,2025Q4,387
C0339,2025Q4,262
C0587,2025Q4,64
C0346,2025Q4,216
C0375,2025Q4,119
C0236,2025Q4,255
C0112,2025Q4,54
C0228,2025Q4,151
C0031,2025Q4,163
C0044,2025Q4,151
C0592,2025Q4,114
C0106,2024Q3,245
C0018,2025Q4,165
C0134,2025Q4,150
C0155,2026Q2,642
C0151,2025Q4,285
C0440,2025Q4,70
C0324,2025Q4,115
C0577,2025Q4,70
C0277,2025Q4,91
C0389,2025Q4,166
C0521,2025Q4,47
C0381,2025Q4,100
C0139,2025Q4,84
C0574,2025Q4,8
C0332,2025Q4,95
C0686,2025Q4,32
C0372,2025Q4,53
C0613,2025Q2,4
C0524,2025Q4,20
C0435,2025Q4,193
C0091,2026Q2,189
C0311,2026Q2,133
C0533,2025Q4,101
C0193,2025Q4,34
C0033,2025Q4,168
C0052,2025Q2,5
C0307,2026Q2,298
C0506,2025Q4,53
C0514,2025Q4,23
C0123,2025Q4,166
C0380,2025Q4,66
C0301,2024Q3,104
C0213,2025Q4,88
C0417,2025Q4,183
C0394,2026Q2,311
C0448,2025Q4,165
C0450,2025Q4,113
C0211,2026Q2,246
C0186,2026Q1,413
C0436,2026Q1,688
C0208,2026Q2,308
C0633,2025Q4,57
C0042,2025Q4,11
C0626,2025Q4,21
C0670,2025Q4,24
C0401,2025Q4,115
C0553,2025Q4,101
C0430,2025Q4,71
C0544,2020Q1,3
C0253,2026Q2,313
C0371,2026Q3,82
C0497,2025Q4,5
C0388,2025Q4,21
C0221,2026Q1,455
C0186,2026Q2,284
C0564,2026Q2,69
C0560,2025Q4,46
C0490,2025Q4,38
C0570,2025Q4,18
C0644,2025Q4,27
C0032,2025Q4,12
C0689,2025Q4,32
C0469,2026Q1,120
C0550,2025Q4,32
C0414,2026Q2,319
C0214,2026Q3,72
C0614,2025Q4,10
C0603,2024Q4,78
C0145,2026Q1,309
C0697,2025Q4,10
C0561,2025Q4,16
C0565,2025Q4,32
C0133,2024Q3,251
C0300,2024Q4,181
C0120,2026Q3,57
C0394,2026Q1,502
C0750,2025Q4,43
C0687,2025Q4,7
C0546,2025Q4,1
C0584,2025Q4,17
C0512,2025Q4,30
C0022,2025Q4,7
C0384,2025Q1,2
C0321,2025Q4,75
C0551,2025Q1,33
C0085,2026Q1,265
C0342,2026Q3,164
C0249,2026Q3,75
C0095,2025Q4,22
C0180,2025Q4,9
C0677,2025Q4,20
C0581,2025Q4,18
C0726,2025Q4,16
C0177,2026Q2,105
C0552,2026Q2,89
C0589,2025Q4,3
C0115,2026Q3,177
C0653,2025Q4,20
C0086,2026Q1,471
C0613,2025Q4,3
C0216,2026Q3,123
C0083,2026Q1,268
C0144,2024Q4,86
C0466,2025Q4,3
C0322,2025Q4,3
C0160,2026Q1,86
C0009,2026Q1,943
C0008,2025Q1,11
C0463,2026Q2,303
C0314,2025Q4,6
C0663,2025Q4,3
C0699,2025Q4,5
C0605,2025Q4,13
C0353,2025Q4,18
C0284,2025Q4,4
C0666,2025Q4,2
C0719,2025Q4,17
C0369,2026Q1,623
C0143,2026Q2,264
C0362,2026Q1,385
C0124,2026Q1,277
C0230,2024Q4,115
C0428,2024Q4,144
C0541,2025Q4,7
C0143,2026Q1,536
C0012,2024Q4,107
C0208,2024Q2,125
C0262,2025Q4,1
C0366,2026Q1,297
C0252,2026Q1,404
C0688,2025Q4,12
C0474,2026Q2,188
C0578,2026Q2,10
C0558,2025Q4,21
C0679,2025Q4,3
C0741,2026Q1,20
C0103,2026Q2,193
C0161,2026Q2,172
C0362,2026Q2,241
C0566,2025Q1,14
C0103,2026Q1,284
C0252,2026Q2,232
C0072,2026Q3,216
C0469,2025Q1,133
C0312,2025Q4,21
C0685,2025Q4,8
C0554,2025Q4,13
C0258,2024Q4,391
C0266,2026Q3,85
C0091,2026Q1,222
C0468,2026Q3,433
C0716,2025Q4,12
C0726,2025Q2,7
C0405,2026Q2,277
C0275,2026Q2,194
C0007,2026Q2,139
C0081,2024Q1,5
C0011,2026Q1,404
C0338,2026Q1,466
C0100,2026Q2,190
C0138,2026Q1,568
C0674,2026Q2,19
C0674,2026Q1,33
C0480,2025Q4,3
C0396,2025Q4,42
C0109,2026Q2,290
C0292,2026Q2,102
C0056,2024Q2,168
C0446,2026Q1,755
C0040,2026Q3,289
C0445,2026Q2,103
C0369,2026Q2,436
C0055,2026Q1,150
C0129,2026Q1,452
C0313,2026Q3,118
C0404,2025Q1,16
C0340,2026Q3,103
C0177,2026Q1,140
C0086,2026Q2,291
C0241,2026Q1,381
C0052,2025Q4,11
C0586,2025Q4,7
C0309,2025Q1,21
C0486,2026Q2,539
C0458,2026Q1,175
C0343,2024Q4,213
C0088,2026Q1,297
C0356,2026Q1,54
C0486,2026Q1,718
C0066,2026Q1,454
C0061,2026Q1,346
C0150,2024Q3,68
C0080,2026Q1,458
C0408,2026Q1,387
C0311,2026Q1,289
C0484,2026Q1,306
C0272,2026Q1,195
C0196,2026Q1,527
C0645,2026Q1,15
C0208,2026Q1,431
C0253,2026Q1,543
C0564,2026Q1,96
C0290,2026Q1,199
C0246,2026Q1,163
C0164,2026Q1,132
C0414,2026Q1,404
C0105,2026Q1,419
C0203,2026Q1,123
C0210,2026Q1,502
C0672,2026Q1,189
C0048,2026Q1,447
C0056,2026Q1,561
C0238,2026Q1,120
C0299,2026Q1,36
C0211,2026Q1,457
C0727,2026Q1,207
C0071,2026Q1,204
C0182,2026Q1,205
C0030,2026Q1,21
C0461,2026Q1,620
C0465,2026Q1,268
C0280,2026Q1,353
C0725,2026Q1,67
C0722,2026Q1,2
C0411,2025Q4,4
C0364,2026Q1,147
C0624,2026Q1,65
C0132,2026Q1,339
C0578,2026Q1,29
C0744,2024Q3,108
C0302,2024Q2,126
C0406,2024Q4,61
C0415,2026Q1,103
C0729,2026Q1,32
C0081,2025Q3,2
C0196,2024Q2,197
C0029,2026Q1,166
C0211,2024Q2,217
C0098,2024Q4,118
C0080,2026Q2,338
C0489,2026Q1,21
C0576,2026Q1,122
C0065,2026Q1,260
C0008,2026Q1,15
C0527,2026Q1,97
C0060,2026Q2,708
C0474,2026Q1,257
C0410,2026Q3,112
C0543,2026Q1,29
C0368,2026Q1,183
C0179,2026Q3,99
C0254,2026Q2,633
C0278,2026Q2,423
C0408,2024Q2,149
C0142,2020Q4,1
C0727,2020Q4,83
C0108,2026Q1,5
C0093,2024Q3,78
C0630,2026Q1,42
C0348,2024Q4,184
C0062,2026Q3,112
C0427,2024Q4,54
C0355,2024Q4,150
C0292,2026Q1,141
C0242,2026Q1,27
C0473,2024Q3,254
C0667,2026Q1,85
C0377,2025Q4,2
C0441,2026Q1,22
C0403,2026Q1,104
C0452,2026Q3,172
C0551,2026Q1,34
C0525,2026Q1,29
C0646,2026Q1,13
C0539,2026Q1,41
C0747,2021Q3,13
C0710,2026Q1,13
C0370,2026Q1,69
C0593,2026Q3,166
C0285,2026Q3,183
C0485,2026Q3,126
C0544,2026Q1,9
C0354,2026Q2,284
C0681,2026Q1,13
C0404,2026Q1,10
C0037,2026Q3,380
C0035,2026Q1,29
C0591,2026Q1,19
C0041,2026Q1,2
C0138,2026Q2,337
C0600,2026Q1,49
C0470,2026Q2,5
C0470,2026Q1,6
C0366,2026Q2,207
C0566,2026Q1,40
C0609,2026Q1,17
C0347,2024Q4,82
C0438,2026Q1,17
C0065,2026Q2,78
C0733,2026Q1,3
C0540,2026Q1,52
C0039,2024Q4,11
C0330,2026Q3,251
C0329,2026Q1,22
C0064,2026Q1,14
C0096,2026Q1,15
C0694,2026Q3,17
C0124,2026Q2,119
C0408,2026Q2,221
C0302,2026Q2,199
C0051,2026Q1,14
C0402,2026Q3,218
C0250,2024Q3,148
C0456,2026Q1,10
C0455,2024Q2,205
C0624,2026Q2,46
C0006,2026Q1,11
C0519,2026Q1,15
C0330,2024Q4,290
C0426,2026Q3,203
C0399,2026Q3,138
C0275,2024Q2,156
C0315,2024Q3,211
C0178,2024Q4,170
C0476,2024Q4,260
C0461,2024Q2,300
C0345,2024Q3,79
C0276,2024Q3,383
C0061,2024Q2,189
C0137,2024Q3,225
C0253,2024Q2,185
C0166,2024Q3,184
C0238,2024Q2,57
C0071,2020Q4,140
C0341,2024Q3,273
C0088,2026Q2,226
C0436,2026Q2,630
C0290,2026Q2,118
C0630,2026Q2,27
C0071,2026Q2,114
C0132,2026Q2,260
C0675,2026Q2,115
C0030,2026Q2,18
C0368,2026Q2,155
C0403,2026Q2,66
C0338,2026Q2,323
C0698,2026Q2,1
C0063,2026Q2,370
C0469,2026Q2,52
C0741,2026Q2,11
C0048,2026Q2,300
C0484,2026Q2,200
C0082,2024Q3,144
C0246,2026Q2,72
C0465,2026Q2,148
C0727,2026Q2,130
C0214,2024Q4,97
C0326,2026Q3,12
C0055,2026Q2,87
C0241,2026Q2,323
C0472,2026Q2,138
C0280,2026Q2,218
C0020,2026Q2,115
C0499,2026Q1,12
C0242,2026Q2,17
C0363,2024Q4,74
C0455,2026Q2,253
C0370,2026Q2,41
C0543,2026Q2,17
C0555,2026Q2,72
C0725,2026Q2,45
C0051,2026Q2,12
C0309,2026Q2,20
C0710,2026Q2,12
C0299,2026Q2,28
C0343,2026Q3,206
C0035,2026Q2,17
C0721,2026Q2,5
C0203,2026Q2,98
C0441,2026Q2,8
C0085,2026Q2,161
C0370,2024Q2,21
C0600,2026Q2,35
C0733,2026Q2,2
C0272,2026Q2,155
C0066,2026Q2,146
C0357,2026Q3,168
C0230,2026Q3,154
C0551,2026Q2,24
C0096,2026Q2,11
C0238,2026Q2,105
C0231,2026Q2,7
C0008,2026Q2,8
C0566,2026Q2,29
C0282,2024Q2,160
C0667,2026Q2,42
C0016,2024Q4,157
C0505,2026Q1,1
C0552,2024Q2,57
C0489,2026Q2,14
C0519,2026Q2,18
C0271,2024Q3,158
C0098,2026Q3,197
C0423,2026Q3,154
C0527,2026Q2,60
C0327,2026Q3,149
C0458,2026Q2,123
C0187,2026Q2,7
C0073,2024Q4,229
C0404,2026Q2,16
C0557,2026Q3,78
C0356,2026Q2,45
C0495,2026Q2,3
C0636,2026Q3,35
C0065,2024Q2,55
C0284,2025Q2,4
C0539,2026Q2,22
C0515,2026Q3,16
C0681,2026Q2,11
C0045,2026Q3,93
C0725,2025Q1,38
C0585,2026Q2,2
C0590,2026Q3,15
C0540,2026Q2,26
C0021,2024Q3,184
C0356,2020Q1,12
C0160,2026Q2,39
C0591,2026Q2,8
C0102,2026Q3,200
C0127,2026Q3,143
C0234,2024Q4,112
C0434,2026Q2,1
C0721,2026Q1,4
C0016,2026Q3,130
C0079,2026Q1,8
C0006,2026Q2,13
C0544,2025Q1,5
C0449,2026Q2,6
C0164,2026Q2,78
C0309,2026Q1,24
C0059,2026Q3,173
C0645,2026Q2,6
C0057,2026Q3,82
C0729,2026Q2,21
C0026,2026Q3,35
C0612,2026Q2,7
C0255,2026Q3,135
C0152,2026Q3,89
C0595,2026Q2,1
C0041,2026Q2,2
C0079,2026Q2,6
C0090,2026Q2,7
C0281,2026Q2,2
C0722,2026Q2,1
C0609,2026Q2,5
C0019,2024Q3,100
C0066,2024Q2,109
C0741,2024Q2,11
C0456,2026Q2,4
C0064,2026Q2,5
C0159,2024Q3,154
C0077,2026Q2,10
C0329,2026Q2,7
C0231,2020Q1,6
C0058,2024Q4,322
C0511,2026Q2,1
C0187,2026Q1,7
C0348,2026Q3,180
C0037,2024Q4,464
C0086,2024Q2,196
C0210,2024Q2,160
C0206,2026Q3,179
C0363,2026Q3,18
C0384,2026Q2,2
C0342,2024Q4,165
C0320,2026Q3,159
C0054,2026Q1,3
C0545,2026Q3,17
C0454,2024Q4,63
C0478,2026Q3,154
C0463,2024Q2,128
C0160,2024Q2,29
C0353,2025Q2,10
C0437,2026Q3,265
C0158,2026Q3,230
C0516,2026Q3,20
C0367,2026Q3,178
C0197,2026Q3,45
C0263,2026Q3,125
C0484,2024Q2,150
C0143,2024Q2,233
C0073,2026Q3,190
C0572,2026Q3,35
C0220,2026Q3,52
C0355,2026Q3,83
C0712,2026Q3,66
C0451,2026Q3,165
C0676,2026Q3,26
C0529,2026Q3,19
C0728,2026Q3,123
C0536,2026Q1,6
C0603,2026Q3,57
C0424,2026Q3,83
C0002,2026Q3,284
C0289,2026Q3,81
C0058,2026Q3,220
C0298,2026Q3,84
C0264,2026Q3,115
C0476,2026Q3,124
C0027,2026Q3,46
C0350,2026Q3,120
C0234,2026Q3,33
C0429,2026Q3,79
C0418,2026Q3,62
C0144,2026Q3,89
C0269,2026Q3,74
C0068,2026Q3,90
C0308,2026Q3,35
C0501,2026Q3,62
C0420,2026Q3,86
C0747,2026Q3,98
C0602,2026Q3,23
C0678,2026Q3,27
C0656,2026Q3,17
C0717,2026Q3,4
C0713,2026Q3,23
C0454,2026Q3,63
C0583,2026Q3,23
C0707,2026Q3,7
C0748,2026Q3,3
C0300,2026Q3,73
C0671,2026Q3,84
C0634,2026Q3,101
C0453,2026Q3,3
C0508,2026Q3,3
C0457,2026Q3,83
C0003,2026Q3,30
C0303,2026Q3,36
C0012,2026Q3,86
C0039,2026Q3,14
C0201,2026Q3,97
C0637,2026Q3,1
C0449,2026Q1,7
C0520,2026Q3,28
C0173,2026Q3,7
C0738,2026Q3,3
C0422,2026Q3,2
C0347,2026Q3,38
C0612,2026Q1,5
C0662,2026Q3,9
C0392,2026Q3,12
C0517,2026Q3,13
C0288,2026Q3,24
C0081,2024Q3,6
C0057,2024Q4,155
C0294,2026Q3,24
C0427,2026Q3,44
C0083,2024Q2,137
C0635,2026Q3,10
C0504,2026Q3,10
C0737,2026Q3,6
C0148,2026Q3,1
C0001,2026Q3,12
C0199,2026Q3,5
C0746,2026Q3,21
C0008,2024Q2,8
C0629,2026Q3,6
C0274,2025Q4,2
C0643,2026Q3,3
C0500,2026Q3,6
C0743,2026Q3,31
C0513,2026Q3,12
C0471,2026Q3,5
C0695,2026Q3,20
C0359,2026Q3,3
C0507,2026Q1,1
C0248,2024Q1,8
C0224,2024Q3,128
C0354,2024Q2,229
C0669,2026Q3,1
C0169,2024Q2,219
C0287,2024Q3,67
C0320,2024Q4,204
C0077,2026Q1,18
C0622,2024Q3,73
C0291,2026Q3,1
C0597,2026Q3,17
C0432,2026Q3,5
C0574,2020Q2,4
C0415,2024Q2,39
C0442,2021Q2,2
C0077,2025Q1,12
C0424,2024Q4,127
C0207,2025Q2,3
C0479,2025Q3,1
C0206,2024Q4,275
C0493,2024Q2,317
C0149,2024Q3,89
C0024,2024Q3,68
C0457,2024Q4,89
C0351,2024Q3,16
C0619,2024Q1,12
C0437,2024Q4,127
C0502,2025Q3,2
C0458,2024Q2,78
C0472,2024Q2,171
C0101,2024Q3,57
C0489,2020Q1,7
C0105,2024Q2,198
C0741,2020Q1,15
C0195,2024Q2,219
C0252,2024Q2,111
C0008,2020Q4,8
C0100,2024Q2,97
C0379,2024Q3,82
C0221,2024Q2,254
C0573,2025Q1,1
C0014,2025Q1,2
C0421,2024Q3,61
C0241,2024Q2,202
C0561,2025Q2,5
C0736,2025Q4,12
C0010,2024Q3,84
C0207,2025Q4,5
C0489,2025Q1,13
C0496,2025Q4,2
C0488,2025Q4,6
C0705,2025Q4,4
C0470,2025Q1,6
C0413,2025Q4,3
C0673,2025Q4,8
C0710,2025Q1,14
C0607,2025Q4,6
C0731,2025Q4,2
C0131,2025Q4,2
C0142,2026Q1,3
C0374,2026Q1,1
C0367,2024Q4,169
C0410,2024Q4,133
C0232,2024Q3,130
C0461,2020Q4,129
C0295,2024Q3,122
C0325,2024Q1,5
C0164,2024Q2,73
C0465,2024Q2,155
C0434,2026Q1,4
C0280,2024Q2,130
C0392,2024Q4,16
C0680,2024Q3,69
C0571,2024Q1,11
C0108,2025Q1,4
C0438,2026Q2,11
C0544,2026Q2,3
C0386,2024Q3,145
C0499,2026Q2,7
C0510,2024Q3,125
C0740,2026Q2,4
C0646,2026Q2,1
C0536,2026Q2,4
C0108,2026Q2,1
C0140,2024Q3,140
C0125,2024Q3,129
C0014,2026Q2,1
C0497,2023Q4,2
C0368,2024Q2,107
C0429,2024Q4,152
C0393,2024Q3,183
C0374,2026Q2,2
C0059,2024Q4,153
C0289,2024Q4,141
C0608,2026Q3,8
C0045,2024Q4,197
C0611,2026Q3,2
C0120,2024Q4,97
C0087,2026Q3,4
C0048,2024Q2,163
C0384,2026Q1,1
C0531,2026Q3,5
C0053,2026Q3,8
C0466,2020Q2,2
C0741,2025Q1,18
C0185,2024Q3,122
C0281,2026Q1,5
C0588,2026Q3,3
C0273,2026Q3,3
C0054,2026Q2,2
C0600,2025Q1,29
C0340,2024Q4,142
C0263,2024Q4,219
C0231,2026Q1,2
C0078,2026Q1,1
C0116,2020Q2,1
C0409,2024Q3,152
C0035,2024Q2,8
C0026,2024Q4,57
C0090,2024Q2,5
C0711,2026Q3,2
C0325,2024Q3,1
C0003,2024Q4,48
C0223,2024Q3,185
C0187,2020Q4,7
C0449,2020Q1,8
C0007,2024Q2,152
C0433,2024Q1,18
C0502,2024Q1,8
C0479,2024Q1,3
C0313,2024Q4,126
C0613,2023Q4,2
C0290,2024Q2,155
C0157,2024Q1,10
C0387,2024Q3,119
C0310,2024Q3,68
C0627,2024Q1,15
C0029,2024Q2,125
C0071,2024Q2,128
C0474,2024Q2,129
C0704,2024Q1,2
C0569,2024Q3,54
C0631,2024Q1,17
C0555,2024Q2,55
C0618,2024Q1,5
C0068,2024Q4,91
C0267,2024Q3,158
C0136,2024Q4,124
C0364,2024Q2,80
C0256,2024Q2,202
C0725,2024Q2,18
C0405,2024Q2,182
C0094,2021Q3,103
C0694,2021Q2,18
C0117,2020Q1,206
C0442,2021Q3,1
C0422,2021Q2,7
C0233,2021Q1,278
C0392,2020Q3,8
C0528,2022Q1,1
C0457,2021Q2,85
C0288,2020Q3,39
C0738,2022Q1,2
C0095,2020Q1,30
C0082,2021Q3,109
C0062,2021Q2,120
C0043,2021Q3,107
C0143,2020Q2,161
C0365,2021Q1,18
C0135,2022Q1,3
C0103,2020Q2,156
C0460,2021Q3,82
C0087,2022Q1,2
C0621,2022Q1,1
C0284,2020Q1,9
C0140,2021Q3,116
C0615,2021Q3,13
C0298,2021Q2,119
C0405,2020Q2,124
C0400,2021Q1,203
C0538,2020Q1,16
C0358,2020Q1,412
C0259,2020Q1,295
C0393,2021Q3,180
C0037,2021Q2,236
C0025,2021Q2,2
C0561,2020Q1,6
C0398,2020Q4,116
C0367,2020Q3,147
C0346,2020Q1,163
C0050,2020Q4,146
C0003,2020Q3,34
C0607,2020Q1,12
C0151,2020Q1,238
C0256,2020Q2,146
C0308,2020Q3,31
C0274,2020Q4,4
C0255,2020Q3,160
C0107,2021Q3,19
C0407,2020Q4,68
C0587,2020Q1,50
C0214,2020Q3,80
C0425,2020Q4,21
C0368,2020Q2,87
C0612,2020Q2,6
C0341,2021Q1,340
C0190,2020Q1,12
C0061,2020Q2,164
C0016,2020Q3,139
C0303,2020Q3,51
C0146,2021Q3,164
