category_id,year0_institutions,year1_institutions,year2_institutions,year3_institutions,year4_institutions,recent_institutions,core_institutions_1y,core_institutions_3y,core_institutions_5y,citation_cohort_percentile
C0709,22,19,27,17,13,22,22,58,73,0.395470281620776
C0710,56,43,38,30,19,56,56,104,123,0.3838400086253873
C0711,33,39,39,32,51,33,33,106,168,0.24089341578222614
C0712,526,434,304,301,299,526,526,992,1288,0.4349745981627214
C0713,210,140,113,100,96,210,210,384,499,0.4433926057181007
C0714,795,636,556,500,445,795,795,1216,1424,0.6021797890493522
C0715,277,201,181,148,115,277,277,538,674,0.55722029640166
C0716,98,59,58,82,72,98,98,190,303,0.4227899197397609
C0717,30,11,22,12,13,30,30,57,79,0.4102056850959171
C0718,217,153,161,142,160,217,217,411,564,0.38191430974931084
C0719,107,133,204,87,124,107,107,417,573,0.35929776336613617
C0720,129,157,169,127,119,129,129,410,576,0.3404109381069582
C0721,13,14,0,1,7,13,13,27,34,0.17390480763229146
C0722,10,19,19,10,8,10,10,35,47,0.40785840577979326
C0723,541,502,412,426,328,541,541,998,1285,0.5414066654370795
C0724,130,129,124,78,81,130,130,358,470,0.5400860559888152
C0725,333,193,163,196,141,333,333,558,758,0.522669043425978
C0726,139,62,44,62,64,139,139,213,293,0.4416840457793652
C0727,913,722,596,509,468,913,913,1457,1698,0.574773013540253
C0728,930,713,565,413,368,930,930,1371,1539,0.6293230688314297
C0729,109,47,29,43,28,109,109,172,229,0.46399856799472616
C0730,0,3,0,2,0,0,0,3,5,0.8605484395514048
C0731,16,3,10,21,8,16,16,28,48,0.187470656478586
C0732,0,0,0,0,0,0,0,0,0,0.0
C0733,9,12,2,17,1,9,9,23,40,0.38800629076916276
C0734,1,0,0,0,2,1,1,1,3,0.34085308268743963
C0735,0,0,0,0,0,0,0,0,0,0.25290183718963793
C0736,74,81,57,72,62,74,74,170,255,0.34222055749553665
C0737,93,61,41,64,55,93,93,163,251,0.32151090238968183
C0738,39,11,14,18,17,39,39,62,88,0.18523667807217872
C0739,240,255,219,207,183,240,240,618,861,0.5180074237454014
C0740,27,27,46,32,21,27,27,93,134,0.5453257519615841
C0741,70,59,73,54,43,70,70,174,230,0.3509226170053799
C0742,132,196,184,220,165,132,132,405,584,0.5932031786132955
C0743,375,332,240,120,77,375,375,648,693,0.7438482692411451
C0744,839,679,640,627,612,839,839,1463,1865,0.584979249743323
C0745,146,126,118,57,92,146,146,285,343,0.5217402437499862
C0746,136,145,124,125,126,136,136,335,480,0.271295888246365
C0747,744,400,223,186,162,744,744,1123,1286,0.43772536521635547
C0748,55,41,18,14,10,55,55,104,123,0.6028278338641286
C0749,0,0,0,0,0,0,0,0,0,0.0
C0750,342,253,181,158,140,342,342,671,859,0.47651567743937046
