category_id,volume,citation,institutions,persistence,current
C0070,0.8073959938366718,0.4576271186440678,0.9322033898305084,1.0,0.74884437596302
C0071,0.6563944530046225,0.5670261941448382,0.6964560862865947,1.0,0.6440677966101694
C0072,0.9553158705701078,0.662557781201849,0.9768875192604006,1.0,0.9599383667180277
C0073,0.8551617873651772,0.6687211093990755,0.884437596302003,1.0,0.8258859784283513
C0074,0.02465331278890601,0.03389830508474576,0.023112480739599383,0.0,0.046224961479198766
C0075,0.7704160246533128,0.8690292758089369,0.7873651771956857,1.0,0.6918335901386748
C0076,0.963020030816641,0.8151001540832049,0.9244992295839753,1.0,0.9522342064714946
C0077,0.2526964560862866,0.1386748844375963,0.23420647149460708,0.0,0.2542372881355932
C0078,0.02465331278890601,0.03389830508474576,0.023112480739599383,0.0,0.046224961479198766
C0079,0.20955315870570107,0.1325115562403698,0.21417565485362094,0.0,0.20955315870570107
C0080,0.9506933744221879,0.864406779661017,0.975346687211094,1.0,0.926040061633282
C0081,0.1864406779661017,0.046224961479198766,0.1016949152542373,0.0,0.1617873651771957
C0082,0.7072419106317411,0.26194144838212635,0.6902927580893683,1.0,0.736517719568567
C0083,0.6825885978428351,0.25115562403698,0.650231124807396,1.0,0.7041602465331279
C0084,0.053929121725731895,0.7257318952234206,0.07087827426810478,0.0,0.061633281972265024
C0085,0.6733436055469953,0.7442218798151001,0.7149460708782742,1.0,0.6702619414483821
C0086,0.8721109399075501,0.4406779661016949,0.9198767334360555,1.0,0.9029275808936826
C0087,0.22033898305084745,0.18798151001540833,0.2218798151001541,0.0,0.2696456086286595
C0088,0.687211093990755,0.41140215716486905,0.8212634822804314,1.0,0.7411402157164869
C0089,0.6841294298921418,0.17565485362095531,0.6810477657935285,1.0,0.6979969183359014
C0090,0.2049306625577812,0.14021571648690292,0.2049306625577812,0.0,0.15562403697996918
C0091,0.6255778120184899,0.21571648690292758,0.5839753466872111,1.0,0.6933744221879815
C0092,0.12326656394453005,0.08936825885978428,0.11710323574730354,0.0,0.14791987673343607
C0093,0.6533127889060092,0.1926040061633282,0.6055469953775039,1.0,0.7550077041602465
C0094,0.6486902927580893,0.5208012326656395,0.7519260400616333,1.0,0.6810477657935285
C0095,0.38366718027734975,0.17257318952234207,0.37750385208012327,0.5,0.3898305084745763
C0096,0.23420647149460708,0.05855161787365177,0.16640986132511557,0.0,0.24499229583975346
C0097,0.44992295839753466,0.2172573189522342,0.43297380585516176,1.0,0.4283513097072419
C0098,0.7041602465331279,0.3882896764252696,0.7257318952234206,1.0,0.7873651771956857
C0099,0.18798151001540833,0.14175654853620956,0.1617873651771957,0.0,0.21417565485362094
C0100,0.6425269645608629,0.1926040061633282,0.5978428351309707,1.0,0.6979969183359014
C0101,0.6024653312788906,0.06779661016949153,0.5454545454545454,1.0,0.6409861325115562
C0102,0.9060092449922958,0.3405238828967643,0.8351309707241911,1.0,0.9414483821263482
C0103,0.6779661016949152,0.6394453004622496,0.7134052388289677,1.0,0.687211093990755
C0104,0.5870570107858244,0.1617873651771957,0.5793528505392912,1.0,0.5778120184899846
