category_id,multiyear_growth,recent_growth,trend,quarter_consistency,institution_expansion
C0362,0.0724191063174114,0.12480739599383667,0.05238828967642527,0.0,0.2696456086286595
C0363,0.04930662557781202,0.030816640986132512,0.04314329738058552,0.0,0.05701078582434515
C0364,0.3697996918335901,0.5084745762711864,0.3852080123266564,0.5,0.5100154083204931
C0365,0.6302003081664098,0.7195685670261941,0.539291217257319,0.75,0.423728813559322
C0366,0.4745762711864407,0.5377503852080123,0.3436055469953775,0.5,0.5808936825885979
C0367,0.5485362095531587,0.5993836671802774,0.5439137134052389,0.75,0.5947611710323575
C0368,0.5670261941448382,0.5731895223420647,0.6178736517719569,0.5,0.662557781201849
C0369,0.3220338983050847,0.26040061633281975,0.3189522342064715,0.25,0.5238828967642527
C0370,0.74884437596302,0.7087827426810478,0.6887519260400616,0.5,0.6055469953775039
C0371,0.35285053929121724,0.2850539291217257,0.288135593220339,0.25,0.26194144838212635
C0372,0.5100154083204931,0.5331278890600925,0.5562403697996918,0.25,0.14021571648690292
C0373,0.05855161787365177,0.6795069337442219,0.046224961479198766,0.5,0.5485362095531587
C0374,0.7765793528505393,0.9352850539291218,0.42989214175654855,0.5,0.9830508474576272
C0375,0.20647149460708783,0.16486902927580893,0.19568567026194145,0.25,0.24807395993836673
C0376,0.4268104776579353,0.9830508474576272,0.6671802773497689,0.75,0.9645608628659477
C0377,0.02465331278890601,0.9445300462249615,0.16024653312788906,0.75,0.06779661016949153
C0378,0.6563944530046225,0.6456086286594761,0.6024653312788906,0.75,0.6394453004622496
C0379,0.337442218798151,0.4083204930662558,0.337442218798151,0.25,0.4453004622496148
C0380,0.5115562403697997,0.6086286594761171,0.46070878274268107,0.75,0.4268104776579353
C0381,0.938366718027735,0.8567026194144838,0.9029275808936826,1.0,0.8906009244992296
C0382,0.1694915254237288,0.27426810477657937,0.16640986132511557,0.0,0.3020030816640986
C0383,0.5608628659476117,0.5254237288135594,0.4745762711864407,0.75,0.4206471494607088
C0384,0.5084745762711864,0.8906009244992296,0.50231124807396,0.75,0.9691833590138675
C0385,0.5469953775038521,0.613251155624037,0.5454545454545454,1.0,0.6548536209553159
C0386,0.26194144838212635,0.2835130970724191,0.28659476117103233,0.0,0.29738058551617874
C0387,0.10015408320493066,0.14946070878274267,0.1016949152542373,0.25,0.2835130970724191
C0388,0.6409861325115562,0.5916795069337443,0.7781201848998459,0.5,0.6409861325115562
C0389,0.6779661016949152,0.7349768875192604,0.6332819722650231,0.5,0.6795069337442219
C0390,0.16640986132511557,0.4714946070878274,0.6101694915254238,0.5,0.009244992295839754
C0391,0.5038520801232665,0.4437596302003082,0.46841294298921415,0.25,0.300462249614792
C0392,0.7904468412942989,0.889060092449923,0.7180277349768875,0.5,0.053929121725731895
C0393,0.4067796610169492,0.6224961479198767,0.4206471494607088,0.75,0.41910631741140214
C0394,0.6964560862865947,0.6594761171032357,0.6656394453004623,1.0,0.5870570107858244
C0395,0.3975346687211094,0.46687211093990755,0.3235747303543914,0.25,0.4514637904468413
C0396,0.3050847457627119,0.13097072419106318,0.4067796610169492,0.25,0.1679506933744222
C0397,0.9922958397534669,0.9938366718027735,0.9614791987673343,0.75,0.9969183359013868
C0398,0.3790446841294299,0.4576271186440678,0.29738058551617874,0.5,0.38366718027734975
C0399,0.08320493066255778,0.11093990755007704,0.07087827426810478,0.0,0.13713405238828968
C0400,0.9090909090909091,0.8135593220338984,0.8505392912172574,0.5,0.8335901386748844
C0401,0.6086286594761171,0.8335901386748844,0.6810477657935285,1.0,0.2942989214175655
C0402,0.5454545454545454,0.7288135593220338,0.4530046224961479,0.75,0.5254237288135594
C0403,0.5177195685670262,0.5963020030816641,0.4899845916795069,0.75,0.337442218798151
C0404,0.9075500770416025,0.6533127889060092,0.9691833590138675,0.75,0.9121725731895224
C0405,0.6533127889060092,0.6856702619414484,0.6579352850539292,1.0,0.7149460708782742
C0406,0.9738058551617874,0.9522342064714946,0.9352850539291218,1.0,0.9676425269645609
C0407,0.5577812018489985,0.34822804314329736,0.47919876733436056,0.5,0.7334360554699538
C0408,0.5562403697996918,0.4884437596302003,0.5932203389830508,0.5,0.4283513097072419
C0409,0.5808936825885979,0.576271186440678,0.5901386748844376,0.75,0.600924499229584
C0410,0.3035439137134052,0.386748844375963,0.24345146379044685,0.25,0.2542372881355932
C0411,0.5963020030816641,0.884437596302003,0.8936825885978429,0.75,0.42989214175654855
C0412,0.4221879815100154,0.36363636363636365,0.4083204930662558,0.25,0.5269645608628659
C0413,0.023112480739599383,0.04776579352850539,0.020030816640986132,0.25,0.040061633281972264
C0414,0.8520801232665639,0.8952234206471494,0.7688751926040062,0.75,0.7704160246533128
C0415,0.31432973805855163,0.24499229583975346,0.3559322033898305,0.25,0.24499229583975346
C0416,0.24961479198767333,0.4283513097072419,0.21417565485362094,0.25,0.20184899845916796
C0417,0.4576271186440678,0.40215716486902925,0.41756548536209553,0.5,0.44992295839753466
C0418,0.9121725731895224,0.8212634822804314,0.901386748844376,0.5,0.8351309707241911
C0419,0.21571648690292758,0.2526964560862866,0.18335901386748846,0.0,0.2650231124807396
C0420,0.7334360554699538,0.6764252696456087,0.7627118644067796,0.5,0.7565485362095532
C0421,0.42989214175654855,0.5238828967642527,0.43297380585516176,0.75,0.41602465331278893
