category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter,quality_multiyear_share_ratio,quality_share_growth_ratio,geometry_multiyear_share_ratio,geometry_share_growth_ratio,dedup_multiyear_share_ratio,dedup_share_growth_ratio,exclude_needs_review_multiyear_share_ratio,exclude_needs_review_share_growth_ratio,supported_only_multiyear_share_ratio,supported_only_share_growth_ratio,papers_2025_jan_aug,share_2025_jan_aug,papers_2026_jan_aug,share_2026_jan_aug,share_ratio_2026_ytd,robust_min_ratio,emerging_robust,core_review_pass,emerging_review_pass,paper_review_reason,paper_review_decision,final_core,final_emerging,core_review_basis,review_status,patents_2026,patents_jan_may,active_patent_months,known_applicant_names,applicant_metadata_fraction,country_count,patent_review_decision,patent_review_reason,patent_review_pass,reviewed_policy_documents,reviewed_policy_points,policy_review_status,patent_literature_relative_share,jan_may_patent_relative_share,cross_label_papers_ytd,cross_label_patents_ytd,cross_label_relative_share,cross_label_jan_may_relative_share,potential_evidence_score,potential_numeric_gate,potential_priority,potential_review_category,potential_reason,potential_unit_ids,potential_selected_unit_ids,potential_evidence_tier,unified_patents,unified_papers,unified_applicants,unified_policy_groups,unified_relative_share,unified_matched_may_relative_share,recent_records,institution_metadata_fraction,title_only_fraction,jan1_fraction,needs_review_fraction,supported_fraction
C0097,永磁电机与磁路设计,电力电子与电机,宽泛待细分,能源电力直接相关,True,True,175,418193,0.0004192867108809,141,337646,0.0004186130447516,164,294889,0.0005571285358187,134,259776,0.0005170074303,136,242709,0.0005615342844448,175,141,1.0016092812627242,3,439,146.33333333333334,0.0004975830036235,0.8426467701419964,0.7466805188847963,-0.1421205088496666,2,4,3,480,0.0004650094304837,12,2,1.0,236,528,208.66666666666663,1.1303656597774243,0.2795666805163731,0.0004923343706521,0.8516299813183946,0.7148959406005679,0.965063328382765,1.0,48.12018489984592,34.560862865947605,False,False,历史峰值以下的恢复或波动,2026Q2,0.7686614454309956,0.8939994737729177,0.8247043401239663,0.9210123706788343,0.8300994027832813,0.9728673870816286,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,98,0.0003966927503896,118,0.0003760639276941,0.9479979841446312,0.7686614454309956,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,1421,1387,8,1077,0.9894440534834624,21,混杂或范围过宽，降为观察,混入供配电集成及不可靠磁体发电叙述，永磁电机、励磁发电机与结构任务未充分区分；不列潜在重点。,False,2,5,已有复核支持，计数为下限,13.494637545004464,13.598503158573534,840.0,1970.0,2.6373722481640165,2.641271526564241,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,175.0,0.7485714285714286,0.16,0.1714285714285714,1.0,0.0
C0098,建筑与工业冷却节能,热工与能效,宽泛待细分,能源电力直接相关,True,True,1050,418193,0.0025097475201162,569,337646,0.0016848065652725,501,294889,0.0016984800043351,442,259776,0.0017009352260802,464,242709,0.0019108620888252,1050,569,1.4896354108818262,3,1512,504.0,0.0016947405985626,1.48090363932085,1.313411122023526,0.1952242112416189,3,4,3,2120,0.0019643446965746,12,3,1.0,1187,1898,676.0,1.7548005908419495,0.3634291102508185,0.0016943247681715,1.4812670907388137,1.3691333412123627,3.05473686862994e-23,7.900181556801569e-22,69.69183359013869,85.68181818181817,True,True,多年背景上持续抬升,2026Q2,1.6736275365582296,1.655328471620111,1.5091124368829174,1.511809486957514,1.5020800771975311,1.4881217157462432,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,411,0.0016572494089882,893,0.0028355537501666,1.7110000068714943,1.4881217157462432,True,False,True,建筑与工业冷却、冷却塔证据较一致；含高温储热邻近记录，按宽方向解释。,方向证据可用（含边界说明）,False,True,未通过或尚未完成核心范围审阅,已有样本依据的专家初评候选,63,63,5,55,0.9682539682539684,9,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.079948787018113,0.0825383216261397,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1050.0,0.799047619047619,0.3780952380952381,0.1504761904761904,1.0,0.0
C0099,无人机巡检与电网作业,数字技术与测量,方向候选,能源电力直接相关,True,True,32,418193,7.76456872001682e-05,13,337646,3.9938347025776506e-05,13,294889,4.572179473284925e-05,10,259776,4.036117485614124e-05,10,242709,4.319494495729871e-05,32,13,1.944138728376893,3,36,12.0,4.200710553825567e-05,1.848394127737667,1.6982204581829974,0.2647904567457404,3,0,3,58,5.4435276319597984e-05,0,0,0.0,29,57,14.0,2.0,0.2154950084367415,4.088783738066913e-05,1.898992271889571,1.1836653467193352,0.0036826527515747,0.0161519857525206,14.92295839753467,92.14560862865947,False,False,多年背景上持续抬升,2026Q2,1.3268181694013117,1.3171354796861552,2.786014613421745,2.756138142967748,1.5976993333901297,1.6613821804617237,1.7766692665201609,1.7993574940360864,0.7381725333182875,0.8819710612701498,13,5.4369057160002094e-05,27,8.72722195070865e-05,1.605181771871711,1.3171354796861552,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,1362,1327,8,1151,0.986784140969163,21,混杂或范围过宽，降为观察,有电网无人机检修证据，也混入船舶管弄巡检、飞机冷却电机和通用机库；政策为安全活动。,False,1,1,已有复核支持，计数为下限,55.73609370704767,56.06325395567579,120.0,1099.0,10.264573228366332,10.32717635633968,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,32.0,0.65625,0.28125,0.15625,0.09375,0.0
C0100,磁重联与磁场材料效应,核能与等离子体,混杂待重分,质量限制观察,False,False,827,418193,0.0019769786510196,551,337646,0.0016315554359048,435,294889,0.0014749512300856,378,259776,0.0014549242555285,420,242709,0.0017298547004327,827,551,1.2117140536651294,3,1364,454.6666666666667,0.0015204769738396,1.300235837197318,1.1428582126146605,0.1464724102794168,2,4,3,1813,0.00169449510567,12,3,1.0,711,1278,523.0,1.3587786259541983,0.262368022796855,0.0015285329892033,1.2933830443855936,1.186375314087807,2.262222576648424e-09,2.2324564901135764e-08,60.50077041602465,72.98151001540832,False,False,多年背景上持续抬升,2026Q2,1.307042336022983,1.2006422344650878,1.2752140885234782,1.179342998417244,1.0983410182063864,1.0289294148822676,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,360,0.0014518551930504,673,0.0021373759941099,1.4721688528862,1.0289294148822676,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,7,6,3,6,0.8571428571428571,5,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0125272681550749,0.011208621957788,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,827.0,0.6324062877871826,0.0519951632406287,0.0507859733978234,1.0,0.0
C0101,人类世生态危机与社会转型,其他基础与关联学科,关联基础研究,关联基础或环境研究,False,False,645,418193,0.0015421628026987,374,337646,0.0011079193304558,414,294889,0.0014038284382789,332,259776,0.0012781038704444,366,242709,0.0015077092692238,645,374,1.391945027319161,3,1120,373.3333333333333,0.0012632838797264,1.220757129452732,1.0228515763471129,0.0469913726557602,4,4,3,1433,0.0013513035238111,12,3,1.0,368,1050,404.3333333333333,0.9103618421052632,0.1332286558797522,0.0012552005968504,1.2286186021328998,1.1152080216973193,1.46693758858909e-05,9.789067897582478e-05,55.0462249614792,70.21571648690292,False,False,平稳或增长证据不足,2026Q2,1.4652167915808243,1.6622952026668718,1.2836910074236556,1.5391498350123218,0.9612728361233271,1.0657495770621284,1.2537347583008405,1.4192981414680783,0.7381725333182875,0.8819710612701498,259,0.0010450940987422,517,0.0016423044943606,1.571441745137676,0.9612728361233271,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,1,0,1,1,1.0,1,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0032607208125383,0.0011221117634441,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,645.0,0.3875968992248062,0.1922480620155038,0.1317829457364341,0.0,0.0
C0102,电力设备与线路故障检测、定位和诊断,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,1641,418193,0.0039217044781254,1075,337646,0.0031817549797201,981,294889,0.0033241438170586,862,259776,0.0033153822203258,743,242709,0.0030586134834049,1641,1075,1.2325601761045393,3,2918,972.6666666666666,0.0032737603390349,1.1979204559859522,1.1797637809773036,0.0826571164126521,4,4,3,3697,0.0034758677583014,12,3,1.0,1367,2327,910.6666666666666,1.5005484460694698,0.3410550583650497,0.0032693466683693,1.199537667897847,1.1291514845305275,1.552653951742192e-09,1.5736357619008704e-08,79.99229583975348,75.36979969183358,True,False,平稳或增长证据不足,2026Q2,1.1602679243610217,1.1999969294866195,1.1555687704277535,1.2117849728657588,1.2049961254452943,1.2225265101510796,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,848,0.0034171959259453,1267,0.0040224559354629,1.177121833993242,1.1555687704277535,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,3785,3700,8,2344,0.9941875825627476,17,应用方向支持（有范围限制）,电弧、整流器和电力故障诊断有直接证据，含软开关及通用短路模型邻近任务；仅一组研发支持。,True,1,3,已有复核支持，计数为下限,3.359757971891961,3.390696403113861,2520.0,5672.0,2.5317482202530126,2.5552327957252983,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1641.0,0.7775746496039001,0.218769043266301,0.1992687385740402,1.0,0.0
C0103,金属基复合材料与耐磨制造,能源材料与电化学基础,关联基础研究,关联基础或环境研究,True,False,796,418193,0.001902916610921,545,337646,0.0016138050594489,638,294889,0.0021624715508832,701,259776,0.0026965108725317,740,242709,0.0030462720705599,796,545,1.1791489931075023,3,1884,628.0,0.0021575958276213,0.8819615734143067,0.6246706029022705,-0.0639320182611591,3,4,3,1979,0.0018930644070844,12,3,1.0,1011,1870,822.6666666666666,1.2286523674625658,0.4652406185353033,0.0021110446450375,0.901409932468381,0.8297506198583565,0.992979973842373,1.0,72.48073959938367,49.079352850539294,False,False,历史峰值以下的恢复或波动,2026Q2,0.7872692011087263,1.0473432670303526,0.8410073274347942,1.145116086324885,0.9179102888674796,1.2234029360670244,0.9065357840117466,1.2056067547748064,0.7381725333182875,0.8819710612701498,392,0.0015807299952074,618,0.0019628315550957,1.2417247480890163,0.7872692011087263,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,55,54,6,47,0.9818181818181818,9,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.1009452736589784,0.1023371371002003,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,796.0,0.9045226130653268,0.6608040201005025,0.1520100502512562,0.0138190954773869,0.0
C0104,发动机燃气轮机与动力机械,化石能源,宽泛待细分,能源电力直接相关,True,True,517,418193,0.0012363582500334,430,337646,0.0012735895107108,357,294889,0.001210780860518,360,259776,0.0013857336700608,376,242709,0.0015488473120402,517,430,0.9707666713926968,3,1147,382.3333333333333,0.0012900346804299,0.9583914826393763,0.7982441138144237,0.0104523363028175,1,4,3,1304,0.0012402428737541,12,3,1.0,614,1177,423.6666666666667,1.4481946624803768,0.2384164575749814,0.0012854463943648,0.9618123754155624,0.8669966339330155,0.7693076566263514,1.0,56.18644067796611,46.4522342064715,True,False,近期份额下降,2026Q2,0.9911439937776794,1.0466093900438411,0.9063998796055276,0.9327620181474828,0.9719797859730448,0.983232013514904,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,297,0.0011981329263037,380,0.0012075301644525,1.0078432350389015,0.9063998796055276,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,128,123,7,70,0.953125,13,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.3799103953268243,0.3769543518602768,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,517.0,0.7601547388781431,0.2398452611218568,0.1179883945841392,1.0,0.0
C0105,微电网能量管理与优化,电网与电力系统,方向候选,能源电力直接相关,True,True,1212,418193,0.0028967814070831,1025,337646,0.003033835175921,889,294889,0.0030125582529532,822,259776,0.003161625363731,770,242709,0.0031696861990093,1212,1025,0.9548249127290782,3,2736,912.0,0.0030693395975351,0.9437800266251078,0.9139016373256484,-0.0195946873470389,1,4,3,3126,0.0029810582786525,12,3,1.0,1220,2274,1024.3333333333333,1.1908322496749026,0.4157839837689176,0.0030654675888274,0.9449721202863044,0.8831875901654072,0.9490685756364848,1.0,80.0924499229584,40.22727272727273,True,False,近期份额下降,2026Q2,0.9435184842268158,0.9556093162791228,0.9338107186359492,0.955721969923584,0.9422938691905172,0.9512612575238536,0.8963716619633081,0.911117943442788,0.7381725333182875,0.8819710612701498,742,0.0029902981438001,918,0.0029148921315366,0.9747831123730027,0.9338107186359492,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,151,149,7,130,0.9867549668874172,10,本轮未作样本语义复核,,False,1,2,已有复核支持，计数为下限,0.1855522319753386,0.1890333788101431,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1212.0,0.7854785478547854,0.231023102310231,0.1773927392739274,0.3316831683168317,0.0
C0106,电动汽车推广与整车能耗,交通与充电,宽泛待细分,能源电力直接相关,True,True,1674,418193,0.0040005447143594,1349,337646,0.0039923555045396,1066,294889,0.003612021783895,830,259776,0.00319237673505,751,242709,0.003091523917658,1674,1349,1.0020512225953988,3,3245,1081.6666666666667,0.0035989180078282,1.111596514746257,1.0020512225953988,0.0510814319615136,1,4,3,4089,0.0038683073342647,12,3,1.0,1537,2996,1177.3333333333333,1.305233380480905,0.3158786424779896,0.0036356568827112,1.1003636601086637,1.037347994564937,0.000695509262447,0.0034093591296423,81.97996918335903,54.12557781201849,True,False,平稳或增长证据不足,2026Q2,1.1036625867977208,0.997829908853148,1.106729864316073,0.9841213903151608,1.0918073546501497,0.9796095115731044,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,1020,0.0041098979875394,1225,0.0038891674547612,0.946292941224482,0.946292941224482,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,4,4,2,4,1.0,4,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.004130778507928,0.0042645740826119,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1674.0,0.7120669056152927,0.2234169653524492,0.1493428912783751,1.0,0.0
C0107,模板化晶体数据库记录,其他基础与关联学科,外围或非研究文本,质量限制观察,False,False,157,418193,0.0003762829456623,103,337646,0.0003061939938642,103,294889,0.0003505337596185,85,259776,0.0003286552809714,100,242709,0.0004134373303055,157,103,1.228903744693086,3,291,97.0,0.0003284610114847,1.1455939441988543,0.9101329707799756,0.0354421775802187,3,3,3,363,0.000344336899715,5,1,0.4166666666666667,224,573,206.33333333333331,1.085209003215434,0.3938655553634304,0.0003265425916839,1.152324245734284,0.9492828936372896,0.0773347771475961,0.234504316538614,42.48266563944531,63.7095531587057,False,False,历史峰值以下的恢复或波动,2026Q2,0.7952330382041369,0.8429050041491624,1.2231963040886429,1.3467928396623317,1.1354898161892604,1.241621028076126,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,65,0.0002637906106651,130,0.0004141463507518,1.5699813943622414,0.7952330382041369,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,32,28,8,26,0.90625,7,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.2801596330313127,0.2536359520474541,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,157.0,0.5859872611464968,0.4267515923566879,0.1146496815286624,1.0,0.0
C0108,储能充放电与变流控制,电化学储能,宽泛待细分,能源电力直接相关,True,True,11,418193,2.7474627778521053e-05,8,337646,2.514636664585928e-05,10,294889,3.556139590332719e-05,18,259776,7.1112546175106e-05,10,242709,4.319494495729871e-05,11,8,1.0925883713321722,3,36,12.0,4.39401029080975e-05,0.6252745433023984,0.3863541562816232,-0.1289988560970503,1,0,3,29,2.939413010923584e-05,0,0,0.0,11,37,17.333333333333332,0.6545454545454545,0.2213711120924351,4.088783738066913e-05,0.6719511115916943,0.3463283663916284,0.8945575253806195,1.0,11.348228043143298,25.751155624036983,False,False,历史峰值以下的恢复或波动,2026Q2,0.6237072248964064,0.9699834927921298,0.7813924391271163,1.2527900649853403,0.703246550615839,1.145081391860966,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,6,2.617769418814916e-05,7,2.3801514411023592e-05,0.9092288358154448,0.6237072248964064,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,1694,1648,8,1125,0.9799291617473436,18,应用方向支持（有范围限制）,储能群黑启动、充放电控制与应急调度有证据，边界为通用负载控制；已读政策仅合规。,True,2,2,已有复核支持，计数为下限,254.1634051749272,255.27257140119195,4574.0,8291.0,2.039023277499358,2.0448969112719952,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,11.0,0.6363636363636364,0.0,0.1818181818181818,1.0,0.0
C0109,水系锌电池与锌空气电池,电化学储能,宽泛待细分,能源电力直接相关,True,True,1378,418193,0.0032933716863209,1243,337646,0.0036787655204854,1062,294889,0.0035984745854557,869,259776,0.0033422896702299,724,242709,0.0029804512020536,1378,1243,0.8952382716380411,3,3174,1058.0,0.0035398432587237,0.930372179108407,0.8952382716380411,-0.0442990803672738,1,4,3,3683,0.0035235372640873,12,3,1.0,1253,2138,1024.3333333333333,1.2230169050715216,0.5942691963303985,0.0035561216373954,0.9261133397937096,0.8693756085462729,0.9912406949834544,1.0,90.51617873651772,36.81432973805855,True,False,近期份额下降,2026Q2,0.6564571975031237,0.6405813830930386,0.9339333957954548,0.888059687795528,0.9581992658783856,0.9255896008739716,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,968,0.0039004764340342,1049,0.0033306252499159,0.8539021594526257,0.6405813830930386,False,False,False,九条跨年样本含铝空气/铝电池、钠离子、热再生电池、液流电池；不把该总量归为水系锌或锌空气电池。,范围混杂，观察,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,31,31,5,27,1.0,8,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0337645387615632,0.0348581693832174,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1378.0,0.9252539912917273,0.8280116110304789,0.1734397677793904,1.0,0.0
C0110,电气柜密封防护与开关部件,电网与电力系统,混杂待重分,质量限制观察,False,False,6,418193,1.5529137440033638e-05,2,337646,7.395990189958612e-06,5,294889,1.8627397854123767e-05,14,259776,5.573686051562362e-05,8,242709,3.496733639400372e-05,6,2,2.099669826647044,3,21,7.0,2.7253416186568666e-05,0.5698051698813039,0.2786152161491166,-0.0909577028683301,2,0,3,13,1.3850841828038672e-05,0,0,0.0,15,22,5.333333333333333,2.5263157894736845,0.1515769040099552,2.408461653929825e-05,0.6447741202229706,0.2681583685923254,0.8599382324626574,1.0,7.303543913713407,46.36363636363636,False,False,历史峰值以下的恢复或波动,2026Q2,0.3831679110180125,5.36043509174598,0.2791186765021472,1.351048109297916,0.5137144093436555,1.862001915460876,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,1,6.041006351111344e-06,8,2.6975049665826737e-05,4.465323838115851,0.2791186765021472,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,2470,2398,8,2103,0.9955465587044534,21,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,326.963025264085,327.71571080969807,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,6.0,0.5,0.5,0.1666666666666666,1.0,0.0
C0111,机柜装配与通用机械部件,制造与通用装置,混杂待重分,质量限制观察,False,False,5,418193,1.3140039372336156e-05,2,337646,7.395990189958612e-06,0,294889,1.6933998049203425e-06,5,259776,2.114156778178827e-05,3,242709,1.4398314985766236e-05,5,2,1.776643699470576,3,7,2.333333333333333,1.0076985925555742e-05,1.3039652401431223,0.6215262514095679,1.0244628911992717,3,0,3,7,7.409809789071703e-06,0,0,0.0,9,15,3.333333333333333,2.3076923076923075,0.0809746963870438,8.401610420685437e-06,1.5639905582844364,0.5204449311976685,0.2342209116396616,0.5666634959024072,5.053929121725732,88.12403697996918,False,False,历史峰值以下的恢复或波动,2026Q2,1.267044325510682,1.7868116972486598,1.404920640635787,4.053144327893747,1.3863605430060104,1.862001915460876,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,1,6.041006351111344e-06,4,1.4280908646614157e-05,2.3639949731201564,1.267044325510682,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,3007,2933,8,2486,0.9933488526770868,20,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,751.8407013510314,757.0944173545613,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,5.0,0.6,0.4,0.0,1.0,0.0
C0112,电站锅炉汽轮机与设备运维,化石能源,混杂待重分,质量限制观察,False,False,239,418193,0.0005721889872135,163,337646,0.0004836977584232,158,294889,0.0005368077381597,158,259776,0.0006092615442569,156,242709,0.0006438103700778,239,163,1.182947361754804,3,479,159.66666666666666,0.00054325568028,1.0532590969295044,0.8887539154493157,0.0319146665669038,4,4,3,560,0.0005308981612655,12,3,1.0,280,549,170.0,1.6432748538011697,0.1779694112705322,0.0005371429595624,1.065245251803363,0.9122134684033476,0.2144015639424746,0.5360039098561865,46.6024653312789,67.52696456086287,False,False,历史峰值以下的恢复或波动,2026Q2,1.0215595630046823,1.1118176789216112,1.0076886946305166,1.159507111524034,1.0770692622583815,1.2249301012253508,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,115,0.0004651574890355,190,0.0006045584660399,1.299685547992467,1.0076886946305166,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,12,11,6,11,1.0,6,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0738155302051005,0.0701098964010161,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,239.0,0.7322175732217573,0.1673640167364016,0.1631799163179916,1.0,0.0
C0113,二氧化钛光催化材料与反应,能源材料与电化学基础,宽泛待细分,关联基础或环境研究,True,False,1688,418193,0.0040339920873072,1687,337646,0.004992293378222,1782,294889,0.006036970304541,1733,259776,0.0066634377726781,1780,242709,0.0073246285234733,1688,1687,0.8080438751666175,3,5202,1734.0,0.0058975671518137,0.6840095218019816,0.5507435734630628,-0.2015729014313279,0,4,3,5157,0.00502108525669,12,3,1.0,2257,3934,2051.6666666666665,1.100032478077298,0.5145161818369706,0.0058279170951487,0.6921841923017616,0.6552102027143558,1.0,1.0,92.87365177195686,14.445300462249614,False,False,近期份额下降,2026Q2,0.6893278903412887,0.7960243590582998,0.6912217535757212,0.8225360541724843,0.7100104611737948,0.8356023788729137,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,1199,0.0048307914121053,1155,0.003667019986925,0.7590930085981216,0.6893278903412887,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,0,0,0,0,,0,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0004867800434122,0.000502546808812,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1688.0,0.9377962085308056,0.4555687203791469,0.1309241706161137,1.0,0.0
C0114,水分离采集与流体界面技术,热工与能效,混杂待重分,质量限制观察,False,False,1199,418193,0.0028657231322031,930,337646,0.0027527875487025,812,294889,0.0027517746829955,684,259776,0.0026311642084789,612,242709,0.002519705122509,1199,930,1.0410258988398005,3,2426,808.6666666666666,0.0027119088133923,1.0567181013060554,1.0410258988398005,0.0202873388380147,2,4,3,2941,0.0027900951213004,12,3,1.0,1329,2305,976.0,1.361310133060389,0.5286750338543361,0.0027182010247724,1.0542719637312523,0.9838031861596503,0.0659215461317376,0.2103879131863966,84.46841294298923,55.261941448382125,False,False,平稳或增长证据不足,2026Q2,1.1252333995614174,1.0546740139906263,1.0835380436964184,1.033706718788746,1.0891578419193693,1.076125508935459,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,701,0.0028251773035364,899,0.0028545949616954,1.01041267679809,1.01041267679809,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,27,27,5,25,0.9629629629629628,6,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0343925388648778,0.0355065103580079,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1199.0,0.8815679733110926,0.7406171809841534,0.1668056713928273,1.0,0.0
